date,cbr_key_rate,usd_rub,ofz_slope_10y_2y,imoex_realized_vol_20d,average_market_correlation_60d
2023-10-13,13.0,96.9948,-0.46000000000000085,0.007829990710566824,0.506003755791095
2023-10-16,13.0,97.3075,-0.46000000000000085,0.008172593055592158,0.5131675035565783
2023-10-17,13.0,97.2865,-0.46000000000000085,0.006998930061977283,0.5119014299730043
2023-10-18,13.0,97.3458,-0.46000000000000085,0.006781215483789538,0.5086823033642205
2023-10-19,13.0,97.3724,-0.46000000000000085,0.005150722607555212,0.5069486189332083
2023-10-20,13.0,97.3074,-0.46000000000000085,0.004950086501063816,0.5049363460278413
2023-10-23,13.0,95.9053,-0.46000000000000085,0.004976485965033423,0.5035792174226716
2023-10-24,13.0,94.7081,-0.46000000000000085,0.005015955170387275,0.5066766531784914
2023-10-25,13.0,93.5224,-0.46000000000000085,0.0050504810771029585,0.5093168757656755
2023-10-26,13.0,93.1507,-0.46000000000000085,0.005620920979590025,0.517329070530826
2023-10-27,13.0,93.5616,-0.46000000000000085,0.0054338172534347095,0.5035378579083545
2023-10-30,15.0,93.2174,-0.46000000000000085,0.005420216902033099,0.505770281611472
2023-10-31,15.0,93.2435,-0.27999999999999936,0.00579710374742011,0.5071154643529826
2023-11-01,15.0,92.0226,-0.27999999999999936,0.00572255587685995,0.5082555255571871
2023-11-02,15.0,93.2801,-0.27999999999999936,0.005779424882684931,0.5050020519651158
2023-11-03,15.0,93.173,-0.27999999999999936,0.005763237488957183,0.5057803626282797
2023-11-06,15.0,93.0351,-0.27999999999999936,0.005691187445065334,0.5012647520109524
2023-11-07,15.0,93.0351,-0.27999999999999936,0.005718599381813783,0.5014426554807793
2023-11-08,15.0,92.4151,-0.27999999999999936,0.005634866384238093,0.483462733689363
2023-11-09,15.0,92.1973,-0.27999999999999936,0.005433534778919302,0.4828303121649684
2023-11-10,15.0,91.9266,-0.27999999999999936,0.005327783888674504,0.4725357031313963
2023-11-13,15.0,92.0535,-0.27999999999999936,0.004457969238198365,0.47522208019023054
2023-11-14,15.0,92.1185,-0.27999999999999936,0.005028336644911808,0.48203142925951903
2023-11-15,15.0,91.257,-0.27999999999999936,0.005031138630081826,0.458526198017245
2023-11-16,15.0,89.4565,-0.27999999999999936,0.005271423050775807,0.45777018612446063
2023-11-17,15.0,88.9466,-0.27999999999999936,0.005334077223759347,0.45727520537911376
2023-11-20,15.0,89.1237,-0.27999999999999936,0.00533830220450683,0.45029717605989866
2023-11-21,15.0,88.4954,-0.27999999999999936,0.0054196446580256465,0.45480655882937304
2023-11-22,15.0,87.8701,-0.27999999999999936,0.005510225301523584,0.4557371324365252
2023-11-23,15.0,88.1648,-0.27999999999999936,0.004759467065235536,0.45514753111538725
